,Unnamed: 0,traveler_id,age,occupation,income,flexibility,trip_purpose,departure_location,arrival_location,origin_gps,destination_gps,trip_distance_miles,trip_duration_minutes,departure_time_window,arrival_time_window,flexibility_pickup_earlier,flexibility_dropoff_later,origin_h3,destination_h3
1236,1236,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",day_spa,home,"Spa, Nob Hill","[37.7502, -122.4332]","[37.793, -122.4165]",3.5,25,10:30-11:00,10:55-11:25,10,20,87283082dffffff,87283082bffffff
1237,1237,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",bookstore,home,"Green Apple Books, Inner Richmond","[37.7502, -122.4332]","[37.7823, -122.4612]",3.0,20,14:00-14:30,14:20-14:50,15,20,87283082dffffff,872830874ffffff
1238,1238,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",cafe_visit,home,"Cafe, Hayes Valley","[37.7502, -122.4332]","[37.7764, -122.424]",3.0,18,13:00-13:30,13:18-13:48,10,15,87283082dffffff,872830828ffffff
1239,1239,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",gaming,home,"Arcade, Japantown","[37.7502, -122.4332]","[37.7858, -122.4294]",3.0,20,15:00-15:30,15:20-15:50,15,20,87283082dffffff,872830829ffffff
1240,1240,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",community_garden,home,"Community Garden, Noe Valley","[37.7502, -122.4332]","[37.7483, -122.4338]",0.2,5,08:00-08:30,08:05-08:35,10,15,87283082dffffff,872830953ffffff
1241,1241,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",picnic,home,Crissy Field,"[37.7502, -122.4332]","[37.8032, -122.4648]",5.0,30,11:00-11:30,11:30-12:00,20,30,87283082dffffff,872830874ffffff
1242,1242,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",gallery_visit,home,"Gallery, Civic Center","[37.7502, -122.4332]","[37.7793, -122.4193]",3.0,20,13:30-14:00,13:50-14:20,10,20,87283082dffffff,872830828ffffff
1243,1243,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",visit_relatives,home,"Relative's House, Outer Sunset","[37.7502, -122.4332]","[37.7537, -122.4934]",4.0,25,16:00-16:30,16:25-16:55,10,20,87283082dffffff,872830958ffffff
1244,1244,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",fitness_class,home,"Fitness Studio, Marina","[37.7502, -122.4332]","[37.8031, -122.4368]",4.0,25,08:30-09:00,08:55-09:25,10,20,87283082dffffff,872830876ffffff
1245,1245,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",historical_tour,home,Alcatraz Landing,"[37.7502, -122.4332]","[37.808, -122.4098]",4.5,30,09:00-09:30,09:30-10:00,10,20,87283082dffffff,87283080cffffff
1246,1246,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",dining_out,home,"Restaurant, North Beach","[37.7502, -122.4332]","[37.8001, -122.4109]",4.0,30,18:30-19:00,19:00-19:30,10,20,87283082dffffff,87283082bffffff
1247,1247,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",opera,home,War Memorial Opera House,"[37.7502, -122.4332]","[37.7786, -122.4211]",3.0,20,18:00-18:30,18:20-18:50,10,20,87283082dffffff,872830828ffffff
1248,1248,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",gardening_club,home,"Garden Center, Presidio","[37.7502, -122.4332]","[37.7989, -122.4662]",4.5,30,14:00-14:30,14:30-15:00,15,25,87283082dffffff,872830874ffffff
1249,1249,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",language_class,home,"Language School, Financial District","[37.7502, -122.4332]","[37.7946, -122.3999]",4.5,30,17:00-17:30,17:30-18:00,10,20,87283082dffffff,87283082affffff
1250,1250,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",festival,home,"Festival Grounds, Fort Mason","[37.7502, -122.4332]","[37.8063, -122.4319]",4.5,30,10:00-10:30,10:30-11:00,15,25,87283082dffffff,872830876ffffff
1251,1251,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",shopping,home,Westfield San Francisco Centre,"[37.7502, -122.4332]","[37.7841, -122.4075]",3.5,25,11:30-12:00,11:55-12:25,10,20,87283082dffffff,87283082affffff
1252,1252,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",community_volunteering,home,"Community Center, Castro","[37.7502, -122.4332]","[37.7607, -122.4356]",1.0,10,08:00-08:30,08:10-08:40,15,20,87283082dffffff,87283082dffffff
1253,1253,24,51-65,unemployed,$100K - $150K,"flexible for late dropoff, but inflexible for early pickup",museum_visit,home,California Academy of Sciences,"[37.7502, -122.4332]","[37.7699, -122.4661]",3.0,20,10:00-10:30,10:20-10:50,10,20,87283082dffffff,87283095affffff
1254,1254,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,grocery_shopping,home,Stonestown Galleria,"[37.7511, -122.4478]","[37.7284, -122.4759]",3.5,15,10:00-10:30,10:15-10:45,30,30,87283082dffffff,872830951ffffff
1255,1255,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,medical_appointment,home,UCSF Medical Center,"[37.7511, -122.4478]","[37.7631, -122.458]",2.0,10,08:00-08:30,08:10-08:40,10,10,87283082dffffff,87283095affffff
1256,1256,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,sports,home,Chase Center,"[37.7511, -122.4478]","[37.768, -122.3875]",5.0,25,17:00-17:30,17:25-17:55,10,10,87283082dffffff,87283082effffff
1257,1257,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,recreation,home,Golden Gate Park,"[37.7511, -122.4478]","[37.7694, -122.4862]",3.0,15,14:00-14:30,14:15-14:45,30,30,87283082dffffff,87283095bffffff
1258,1258,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,dining,home,Ferry Building Marketplace,"[37.7511, -122.4478]","[37.7955, -122.3937]",4.5,20,18:30-19:00,18:50-19:20,20,20,87283082dffffff,87283082affffff
1259,1259,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,shopping,home,Union Square,"[37.7511, -122.4478]","[37.788, -122.4075]",4.0,20,11:00-11:30,11:20-11:50,30,30,87283082dffffff,87283082affffff
1260,1260,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,friend_visit,home,Noe Valley,"[37.7511, -122.4478]","[37.75, -122.4339]",1.0,10,15:00-15:30,15:10-15:40,15,15,87283082dffffff,87283082dffffff
1261,1261,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,museum_visit,home,SFMOMA,"[37.7511, -122.4478]","[37.7857, -122.4011]",4.5,20,13:00-13:30,13:20-13:50,20,20,87283082dffffff,87283082affffff
1262,1262,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,hiking,home,Presidio,"[37.7511, -122.4478]","[37.7989, -122.4662]",5.0,25,09:00-09:30,09:25-09:55,30,30,87283082dffffff,872830874ffffff
1263,1263,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,concert,home,Bill Graham Civic Auditorium,"[37.7511, -122.4478]","[37.7789, -122.4175]",3.5,20,18:00-18:30,18:20-18:50,15,15,87283082dffffff,872830828ffffff
1264,1264,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,library_visit,home,San Francisco Public Library,"[37.7511, -122.4478]","[37.7789, -122.4159]",3.5,20,11:00-11:30,11:20-11:50,20,20,87283082dffffff,872830828ffffff
1265,1265,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,volunteering,home,SF-Marin Food Bank,"[37.7511, -122.4478]","[37.7521, -122.4035]",3.0,15,08:30-09:00,08:45-09:15,10,10,87283082dffffff,87283082cffffff
1266,1266,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,gym,home,24 Hour Fitness,"[37.7511, -122.4478]","[37.7841, -122.4078]",4.0,20,07:00-07:30,07:20-07:50,20,20,87283082dffffff,87283082affffff
1267,1267,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,day_spa,home,Kabuki Springs and Spa,"[37.7511, -122.4478]","[37.7858, -122.4311]",3.5,20,14:00-14:30,14:20-14:50,30,30,87283082dffffff,872830829ffffff
1268,1268,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,gardening_class,home,San Francisco Botanical Garden,"[37.7511, -122.4478]","[37.7685, -122.4769]",3.0,15,10:30-11:00,10:45-11:15,15,15,87283082dffffff,87283095affffff
1269,1269,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,cultural_event,home,Asian Art Museum,"[37.7511, -122.4478]","[37.7802, -122.4169]",3.5,20,16:00-16:30,16:20-16:50,20,20,87283082dffffff,872830828ffffff
1270,1270,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,wine_tasting,home,Treasure Island Wines,"[37.7511, -122.4478]","[37.826, -122.3702]",7.0,30,12:00-12:30,12:30-13:00,30,30,87283082dffffff,87283080effffff
1271,1271,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,beach_day,home,Ocean Beach,"[37.7511, -122.4478]","[37.7597, -122.5107]",3.5,15,10:00-10:30,10:15-10:45,30,30,87283082dffffff,872830959ffffff
1272,1272,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,book_club,home,Books Inc.,"[37.7511, -122.4478]","[37.7975, -122.4358]",4.5,25,19:00-19:30,19:25-19:55,15,15,87283082dffffff,872830876ffffff
1273,1273,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,yoga_class,home,Yoga Tree,"[37.7511, -122.4478]","[37.7833, -122.4375]",3.5,20,08:00-08:30,08:20-08:50,20,20,87283082dffffff,872830829ffffff
1274,1274,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,coffee_meeting,home,Blue Bottle Coffee,"[37.7511, -122.4478]","[37.7764, -122.4232]",3.0,15,09:30-10:00,09:45-10:15,15,15,87283082dffffff,872830828ffffff
1275,1275,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,gallery_visit,home,De Young Museum,"[37.7511, -122.4478]","[37.7715, -122.4687]",2.5,15,11:30-12:00,11:45-12:15,15,15,87283082dffffff,87283095affffff
1276,1276,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,sailing,home,Marina Green,"[37.7511, -122.4478]","[37.8061, -122.4415]",4.5,25,13:00-13:30,13:25-13:55,30,30,87283082dffffff,872830876ffffff
1277,1277,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,ferry_ride,home,Pier 39,"[37.7511, -122.4478]","[37.8087, -122.4098]",5.0,25,10:30-11:00,10:55-11:25,30,30,87283082dffffff,87283080cffffff
1278,1278,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,concert,home,The Fillmore,"[37.7511, -122.4478]","[37.7846, -122.4339]",3.0,20,18:30-19:00,18:50-19:20,20,20,87283082dffffff,872830829ffffff
1279,1279,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,culinary_class,home,Culinary Artistas,"[37.7511, -122.4478]","[37.8033, -122.4266]",5.0,25,14:30-15:00,14:55-15:25,15,15,87283082dffffff,87283082bffffff
1280,1280,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,movie_night,home,AMC Metreon,"[37.7511, -122.4478]","[37.784, -122.4035]",4.0,20,19:30-20:00,19:50-20:20,15,15,87283082dffffff,87283082affffff
1281,1281,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,park_walk,home,Mission Dolores Park,"[37.7511, -122.4478]","[37.7596, -122.4269]",1.5,10,16:00-16:30,16:10-16:40,30,30,87283082dffffff,87283082cffffff
1282,1282,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,family_outing,home,California Academy of Sciences,"[37.7511, -122.4478]","[37.7699, -122.4661]",2.0,15,10:00-10:30,10:15-10:45,20,20,87283082dffffff,87283095affffff
1283,1283,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,wine_tasting,home,Bluxome Street Winery,"[37.7511, -122.4478]","[37.7765, -122.3969]",4.5,25,15:00-15:30,15:25-15:55,30,30,87283082dffffff,87283082affffff
1284,1284,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,beach_walk,home,Baker Beach,"[37.7511, -122.4478]","[37.793, -122.4835]",4.0,20,09:00-09:30,09:20-09:50,30,30,87283082dffffff,872830875ffffff
1285,1285,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,shopping,home,Westfield San Francisco Centre,"[37.7511, -122.4478]","[37.784, -122.4075]",4.0,20,12:00-12:30,12:20-12:50,30,30,87283082dffffff,87283082affffff
1286,1286,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,art_class,home,The Art Studio,"[37.7511, -122.4478]","[37.7986, -122.4097]",5.0,25,14:00-14:30,14:25-14:55,15,15,87283082dffffff,87283082bffffff
1287,1287,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,day_trip,home,Golden Gate Bridge,"[37.7511, -122.4478]","[37.8199, -122.4783]",5.5,30,09:00-09:30,09:30-10:00,30,30,87283082dffffff,872830870ffffff
1288,1288,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,dinner,home,Nob Hill,"[37.7511, -122.4478]","[37.793, -122.4167]",4.0,20,18:00-18:30,18:20-18:50,20,20,87283082dffffff,87283082bffffff
1289,1289,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,theater,home,Orpheum Theatre,"[37.7511, -122.4478]","[37.7792, -122.413]",3.5,20,19:00-19:30,19:20-19:50,15,15,87283082dffffff,872830828ffffff
1290,1290,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,garden_visit,home,Japanese Tea Garden,"[37.7511, -122.4478]","[37.7701, -122.4695]",2.0,15,11:00-11:30,11:15-11:45,20,20,87283082dffffff,87283095affffff
1291,1291,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,shopping,home,Japantown,"[37.7511, -122.4478]","[37.785, -122.4293]",3.0,15,10:30-11:00,10:45-11:15,30,30,87283082dffffff,872830829ffffff
1292,1292,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,dining,home,North Beach,"[37.7511, -122.4478]","[37.8061, -122.4109]",5.0,25,12:30-13:00,12:55-13:25,20,20,87283082dffffff,87283082bffffff
1293,1293,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,ferry_trip,home,Ferry Building,"[37.7511, -122.4478]","[37.7955, -122.3937]",5.0,25,08:00-08:30,08:25-08:55,30,30,87283082dffffff,87283082affffff
1294,1294,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,fitness_class,home,Equinox Sports Club,"[37.7511, -122.4478]","[37.7858, -122.3984]",4.5,25,06:30-07:00,06:55-07:25,10,10,87283082dffffff,87283082affffff
1295,1295,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,hiking,home,Lands End,"[37.7511, -122.4478]","[37.7805, -122.5133]",4.5,25,07:00-07:30,07:25-07:55,30,30,87283082dffffff,872830866ffffff
1296,1296,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,beach_day,home,Baker Beach,"[37.7511, -122.4478]","[37.793, -122.4835]",4.0,20,12:00-12:30,12:20-12:50,30,30,87283082dffffff,872830875ffffff
1297,1297,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,shopping,home,Chinatown,"[37.7511, -122.4478]","[37.7951, -122.4064]",4.5,25,11:00-11:30,11:25-11:55,30,30,87283082dffffff,87283082bffffff
1298,1298,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,picnic,home,Alamo Square,"[37.7511, -122.4478]","[37.7763, -122.434]",2.5,15,13:00-13:30,13:15-13:45,20,20,87283082dffffff,872830829ffffff
1299,1299,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,dining,home,Mission District,"[37.7511, -122.4478]","[37.7599, -122.4148]",2.0,10,17:30-18:00,17:40-18:10,20,20,87283082dffffff,87283082cffffff
1300,1300,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,dance_class,home,ODC Dance Commons,"[37.7511, -122.4478]","[37.76, -122.4147]",2.0,10,16:30-17:00,16:40-17:10,15,15,87283082dffffff,87283082cffffff
1301,1301,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,sightseeing,home,Coit Tower,"[37.7511, -122.4478]","[37.8024, -122.4058]",5.0,30,09:30-10:00,10:00-10:30,30,30,87283082dffffff,87283080cffffff
1302,1302,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,shopping,home,Fillmore Street,"[37.7511, -122.4478]","[37.7874, -122.4337]",3.0,15,13:30-14:00,13:45-14:15,30,30,87283082dffffff,872830829ffffff
1303,1303,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,evening_walk,home,Twin Peaks,"[37.7511, -122.4478]","[37.7544, -122.4477]",1.0,10,17:00-17:30,17:10-17:40,30,30,87283082dffffff,87283082dffffff
1304,1304,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,fitness_class,home,Barry's Bootcamp,"[37.7511, -122.4478]","[37.7825, -122.4095]",3.5,20,06:00-06:30,06:20-06:50,10,10,87283082dffffff,872830828ffffff
1305,1305,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,art_gallery,home,Fraenkel Gallery,"[37.7511, -122.4478]","[37.788, -122.4081]",4.0,20,11:00-11:30,11:20-11:50,30,30,87283082dffffff,87283082affffff
1306,1306,25,26-35,retired,$150K or more,flexible for both early pickup and late dropoff,sailing,home,South Beach Harbor,"[37.7511, -122.4478]","[37.7791, -122.3899]",4.5,25,13:00-13:30,13:25-13:55,30,30,87283082dffffff,87283082affffff
1307,1307,26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",work,home,workplace,"[37.7487, -122.4332]","[37.789, -122.401]",4.5,25,06:30-07:00,06:55-07:25,0,10,872830953ffffff,87283082affffff
1308,1308,26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",work,home,workplace,"[37.7487, -122.4332]","[37.789, -122.401]",4.5,25,07:00-07:30,07:25-07:55,0,10,872830953ffffff,87283082affffff
